name,path,channels,sample_width,frame_rate,nframes,duration,size
dog,data/sounds/Dog_41.wav,1.0,2.0,16000.0,30764.0,1.92275,4096.0
dog,data/sounds/Dog_42.wav,1.0,2.0,16000.0,27726.0,1.732875,4096.0
dog,data/sounds/Dog_43.wav,1.0,2.0,16000.0,25423.0,1.5889375,4096.0
dog,data/sounds/Dog_44.wav,1.0,2.0,16000.0,28219.0,1.7636875,4096.0
dog,data/sounds/Dog_45.wav,1.0,2.0,16000.0,33600.0,2.1,4096.0
dog,data/sounds/Dog_46.wav,1.0,2.0,16000.0,33331.0,2.0831875,4096.0
dog,data/sounds/Dog_47.wav,1.0,1.0,11025.0,3072.0,0.2786394557823129,4096.0
dog,data/sounds/Dog_48.wav,1.0,1.0,22050.0,23740.0,1.0766439909297052,4096.0
dog,data/sounds/Dog_49.wav,1.0,1.0,8000.0,2366.0,0.29575,4096.0
dog,data/sounds/Dog_5.wav,1.0,2.0,11025.0,31438.0,2.8515192743764173,4096.0
dog,data/sounds/Dog_50.wav,1.0,1.0,11025.0,8096.0,0.7343310657596371,4096.0
dog,data/sounds/Dog_6.wav,1.0,1.0,22050.0,35107.0,1.5921541950113378,4096.0
dog,data/sounds/Dog_7.wav,1.0,2.0,11025.0,13407.0,1.2160544217687077,4096.0
dog,data/sounds/Dog_8.wav,1.0,2.0,11025.0,5926.0,0.5375056689342403,4096.0
dog,data/sounds/Dog_9.wav,1.0,1.0,11025.0,16239.0,1.4729251700680273,4096.0
dolphin,data/sounds/Dolphin_1.wav,2.0,1.0,11025.0,30684.0,2.7831292517006805,4096.0
dolphin,data/sounds/Dolphin_10.wav,2.0,1.0,11025.0,29400.0,2.6666666666666665,4096.0
dolphin,data/sounds/Dolphin_11.wav,2.0,1.0,11025.0,22579.0,2.047981859410431,4096.0
dolphin,data/sounds/Dolphin_12.wav,2.0,1.0,11025.0,18876.0,1.712108843537415,4096.0
dolphin,data/sounds/Dolphin_13.wav,2.0,1.0,11025.0,17170.0,1.5573696145124716,4096.0
dolphin,data/sounds/Dolphin_14.wav,2.0,1.0,11025.0,27989.0,2.538684807256236,4096.0
dolphin,data/sounds/Dolphin_15.wav,2.0,1.0,11025.0,18346.0,1.6640362811791385,4096.0
dolphin,data/sounds/Dolphin_16.wav,2.0,1.0,11025.0,17875.0,1.621315192743764,4096.0
dolphin,data/sounds/Dolphin_17.wav,2.0,1.0,11025.0,17405.0,1.5786848072562358,4096.0
dolphin,data/sounds/Dolphin_18.wav,2.0,1.0,11025.0,14583.0,1.3227210884353742,4096.0
dolphin,data/sounds/Dolphin_19.wav,2.0,1.0,11025.0,18111.0,1.6427210884353742,4096.0
dolphin,data/sounds/Dolphin_2.wav,2.0,1.0,11025.0,13171.0,1.1946485260770976,4096.0
dolphin,data/sounds/Dolphin_20.wav,2.0,1.0,11025.0,14976.0,1.3583673469387756,4096.0
dolphin,data/sounds/Dolphin_21.wav,2.0,1.0,11025.0,34575.0,3.1360544217687076,4096.0
dolphin,data/sounds/Dolphin_22.wav,2.0,1.0,11025.0,12608.0,1.1435827664399092,4096.0
dolphin,data/sounds/Dolphin_23.wav,2.0,1.0,11025.0,15744.0,1.4280272108843537,4096.0
dolphin,data/sounds/Dolphin_24.wav,2.0,1.0,11025.0,28807.0,2.6128798185941045,4096.0
dolphin,data/sounds/Dolphin_25.wav,2.0,1.0,11025.0,20785.0,1.8852607709750568,4096.0
dolphin,data/sounds/Dolphin_26.wav,2.0,1.0,11025.0,11055.0,1.002721088435374,4096.0
dolphin,data/sounds/Dolphin_27.wav,2.0,1.0,11025.0,18111.0,1.6427210884353742,4096.0
dolphin,data/sounds/Dolphin_28.wav,2.0,1.0,11025.0,23520.0,2.1333333333333333,4096.0
dolphin,data/sounds/Dolphin_29.wav,2.0,1.0,11025.0,18111.0,1.6427210884353742,4096.0
dolphin,data/sounds/Dolphin_3.wav,2.0,1.0,11025.0,15053.0,1.3653514739229025,4096.0
dolphin,data/sounds/Dolphin_30.wav,2.0,1.0,11025.0,11055.0,1.002721088435374,4096.0
dolphin,data/sounds/Dolphin_31.wav,2.0,1.0,11025.0,15759.0,1.4293877551020409,4096.0
dolphin,data/sounds/Dolphin_32.wav,2.0,1.0,11025.0,13171.0,1.1946485260770976,4096.0
dolphin,data/sounds/Dolphin_33.wav,2.0,1.0,11025.0,15288.0,1.3866666666666667,4096.0
dolphin,data/sounds/Dolphin_34.wav,2.0,1.0,11025.0,32664.0,2.9627210884353743,4096.0
dolphin,data/sounds/Dolphin_35.wav,2.0,1.0,11025.0,11055.0,1.002721088435374,4096.0
dolphin,data/sounds/Dolphin_36.wav,2.0,1.0,11025.0,22815.0,2.0693877551020408,4096.0
dolphin,data/sounds/Dolphin_37.wav,2.0,1.0,11025.0,18581.0,1.6853514739229023,4096.0
dolphin,data/sounds/Dolphin_38.wav,2.0,1.0,11025.0,30341.0,2.752018140589569,4096.0
dolphin,data/sounds/Dolphin_39.wav,2.0,1.0,11025.0,14818.0,1.3440362811791384,4096.0
dolphin,data/sounds/Dolphin_4.wav,2.0,1.0,11025.0,16699.0,1.5146485260770974,4096.0
dolphin,data/sounds/Dolphin_40.wav,2.0,1.0,11025.0,21638.0,1.9626303854875284,4096.0
dolphin,data/sounds/Dolphin_41.wav,2.0,1.0,11025.0,19051.0,1.7279818594104308,4096.0
dolphin,data/sounds/Dolphin_42.wav,2.0,1.0,11025.0,22344.0,2.026666666666667,4096.0
dolphin,data/sounds/Dolphin_43.wav,2.0,1.0,11025.0,21403.0,1.941315192743764,4096.0
dolphin,data/sounds/Dolphin_44.wav,2.0,1.0,11025.0,20227.0,1.8346485260770975,4096.0
dolphin,data/sounds/Dolphin_45.wav,2.0,1.0,11025.0,18816.0,1.7066666666666668,4096.0
dolphin,data/sounds/Dolphin_46.wav,2.0,1.0,11025.0,21638.0,1.9626303854875284,4096.0
dolphin,data/sounds/Dolphin_47.wav,2.0,1.0,11025.0,19052.0,1.7280725623582769,4096.0
dolphin,data/sounds/Dolphin_48.wav,2.0,1.0,11025.0,78848.0,7.151746031746032,4096.0
dolphin,data/sounds/Dolphin_49.wav,2.0,1.0,11025.0,8640.0,0.7836734693877551,4096.0
dolphin,data/sounds/Dolphin_5.wav,2.0,1.0,11025.0,16229.0,1.4720181405895691,4096.0
dolphin,data/sounds/Dolphin_50.wav,2.0,1.0,11025.0,15719.0,1.4257596371882086,4096.0
dolphin,data/sounds/Dolphin_6.wav,2.0,1.0,11025.0,20227.0,1.8346485260770975,4096.0
dolphin,data/sounds/Dolphin_7.wav,2.0,1.0,11025.0,14347.0,1.3013151927437645,4096.0
dolphin,data/sounds/Dolphin_8.wav,2.0,1.0,11025.0,16699.0,1.5146485260770974,4096.0
dolphin,data/sounds/Dolphin_9.wav,2.0,1.0,11025.0,19522.0,1.770702947845805,4096.0
donkey,data/sounds/Donkey_1.wav,2.0,1.0,11025.0,114913.0,10.42294784580499,4096.0
donkey,data/sounds/Donkey_10.wav,2.0,1.0,11025.0,66959.0,6.073378684807256,4096.0
donkey,data/sounds/Donkey_11.wav,1.0,1.0,11025.0,35316.0,3.203265306122449,4096.0
donkey,data/sounds/Donkey_12.wav,2.0,1.0,11025.0,57153.0,5.183945578231293,4096.0
donkey,data/sounds/Donkey_13.wav,1.0,1.0,11025.0,17935.0,1.6267573696145126,4096.0
donkey,data/sounds/Donkey_14.wav,1.0,1.0,11025.0,17935.0,1.6267573696145126,4096.0
donkey,data/sounds/Donkey_15.wav,1.0,1.0,11025.0,26075.0,2.365079365079365,4096.0
donkey,data/sounds/Donkey_16.wav,2.0,1.0,11025.0,70560.0,6.4,4096.0
donkey,data/sounds/Donkey_17.wav,1.0,1.0,11025.0,26075.0,2.365079365079365,4096.0
donkey,data/sounds/Donkey_18.wav,1.0,1.0,8000.0,10708.0,1.3385,4096.0
donkey,data/sounds/Donkey_19.wav,2.0,1.0,11025.0,28800.0,2.6122448979591835,4096.0
donkey,data/sounds/Donkey_2.wav,2.0,1.0,11025.0,28800.0,2.6122448979591835,4096.0
donkey,data/sounds/Donkey_20.wav,1.0,2.0,11025.0,26076.0,2.365170068027211,4096.0
donkey,data/sounds/Donkey_21.wav,2.0,1.0,11025.0,161260.0,14.626757369614513,4096.0
donkey,data/sounds/Donkey_22.wav,1.0,1.0,11025.0,17935.0,1.6267573696145126,4096.0
donkey,data/sounds/Donkey_23.wav,1.0,1.0,8000.0,18922.0,2.36525,4096.0
donkey,data/sounds/Donkey_24.wav,1.0,2.0,11025.0,8383.0,0.7603628117913832,4096.0
donkey,data/sounds/Donkey_25.wav,1.0,2.0,8000.0,10710.0,1.33875,4096.0
donkey,data/sounds/Donkey_26.wav,1.0,1.0,11127.0,30099.0,2.705041790239957,4096.0
donkey,data/sounds/Donkey_27.wav,1.0,1.0,8000.0,18922.0,2.36525,4096.0
donkey,data/sounds/Donkey_28.wav,2.0,1.0,11025.0,138816.0,12.591020408163264,4096.0
donkey,data/sounds/Donkey_29.wav,2.0,1.0,11025.0,25344.0,2.2987755102040817,4096.0
donkey,data/sounds/Donkey_3.wav,1.0,1.0,22050.0,30099.0,1.3650340136054422,4096.0
donkey,data/sounds/Donkey_30.wav,1.0,1.0,11025.0,14756.0,1.3384126984126985,4096.0
donkey,data/sounds/Donkey_31.wav,1.0,1.0,11025.0,26075.0,2.365079365079365,4096.0
donkey,data/sounds/Donkey_32.wav,1.0,1.0,8000.0,18418.0,2.30225,4096.0
donkey,data/sounds/Donkey_33.wav,2.0,1.0,11025.0,28800.0,2.6122448979591835,4096.0
donkey,data/sounds/Donkey_34.wav,1.0,2.0,8000.0,10710.0,1.33875,4096.0
donkey,data/sounds/Donkey_35.wav,2.0,1.0,11025.0,81144.0,7.36,4096.0
donkey,data/sounds/Donkey_36.wav,1.0,1.0,11025.0,23434.0,2.125532879818594,4096.0
donkey,data/sounds/Donkey_37.wav,2.0,1.0,11025.0,203906.0,18.494875283446714,4096.0
donkey,data/sounds/Donkey_38.wav,2.0,1.0,11025.0,189337.0,17.17342403628118,4096.0
donkey,data/sounds/Donkey_39.wav,2.0,1.0,11025.0,110250.0,10.0,4096.0
donkey,data/sounds/Donkey_4.wav,2.0,1.0,11025.0,29165.0,2.6453514739229025,4096.0
donkey,data/sounds/Donkey_40.wav,2.0,1.0,11025.0,55743.0,5.056054421768708,4096.0
donkey,data/sounds/Donkey_41.wav,2.0,1.0,11025.0,19581.0,1.7760544217687075,4096.0
donkey,data/sounds/Donkey_42.wav,2.0,1.0,11025.0,55272.0,5.013333333333334,4096.0
donkey,data/sounds/Donkey_43.wav,2.0,1.0,11025.0,67972.0,6.165260770975057,4096.0
donkey,data/sounds/Donkey_44.wav,2.0,1.0,11025.0,87024.0,7.893333333333333,4096.0
donkey,data/sounds/Donkey_45.wav,1.0,1.0,22050.0,30099.0,1.3650340136054422,4096.0
donkey,data/sounds/Donkey_46.wav,2.0,1.0,11025.0,63974.0,5.802630385487529,4096.0
donkey,data/sounds/Donkey_47.wav,2.0,1.0,11025.0,12060.0,1.0938775510204082,4096.0
donkey,data/sounds/Donkey_48.wav,1.0,1.0,22050.0,70655.0,3.2043083900226756,4096.0
donkey,data/sounds/Donkey_49.wav,1.0,1.0,11025.0,17935.0,1.6267573696145126,4096.0
donkey,data/sounds/Donkey_5.wav,2.0,1.0,11025.0,24873.0,2.2560544217687073,4096.0
donkey,data/sounds/Donkey_50.wav,1.0,1.0,11025.0,26075.0,2.365079365079365,4096.0
donkey,data/sounds/Donkey_6.wav,2.0,1.0,11025.0,28800.0,2.6122448979591835,4096.0
donkey,data/sounds/Donkey_7.wav,1.0,1.0,8000.0,20898.0,2.61225,4096.0
donkey,data/sounds/Donkey_8.wav,2.0,1.0,11025.0,11538.0,1.046530612244898,4096.0
donkey,data/sounds/Donkey_9.wav,1.0,1.0,11127.0,30099.0,2.705041790239957,4096.0
elephant,data/sounds/Elephant_1.wav,1.0,1.0,11025.0,34276.0,3.108934240362812,4096.0
elephant,data/sounds/Elephant_10.wav,2.0,1.0,11025.0,34560.0,3.13469387755102,4096.0
elephant,data/sounds/Elephant_11.wav,1.0,1.0,22050.0,21825.0,0.9897959183673468,4096.0
elephant,data/sounds/Elephant_12.wav,1.0,2.0,11025.0,26496.0,2.403265306122449,4096.0
elephant,data/sounds/Elephant_13.wav,2.0,1.0,11025.0,34560.0,3.13469387755102,4096.0
elephant,data/sounds/Elephant_14.wav,1.0,1.0,22050.0,41969.0,1.9033560090702948,4096.0
elephant,data/sounds/Elephant_15.wav,1.0,1.0,22050.0,48640.0,2.2058956916099772,4096.0
elephant,data/sounds/Elephant_16.wav,1.0,1.0,22050.0,21824.0,0.989750566893424,4096.0
elephant,data/sounds/Elephant_17.wav,2.0,2.0,22050.0,88436.0,4.010702947845805,4096.0
elephant,data/sounds/Elephant_18.wav,2.0,2.0,22050.0,100196.0,4.544036281179138,4096.0
elephant,data/sounds/Elephant_19.wav,2.0,1.0,11025.0,39749.0,3.6053514739229024,4096.0
elephant,data/sounds/Elephant_2.wav,1.0,2.0,44100.0,93732.0,2.1254421768707483,4096.0
elephant,data/sounds/Elephant_20.wav,2.0,1.0,11025.0,35751.0,3.242721088435374,4096.0
elephant,data/sounds/Elephant_21.wav,1.0,1.0,16000.0,14629.0,0.9143125,4096.0
elephant,data/sounds/Elephant_22.wav,2.0,2.0,28800.0,79258.0,2.752013888888889,4096.0
elephant,data/sounds/Elephant_23.wav,1.0,1.0,11025.0,27742.0,2.516281179138322,4096.0
elephant,data/sounds/Elephant_24.wav,2.0,1.0,11025.0,79733.0,7.232018140589569,4096.0
elephant,data/sounds/Elephant_25.wav,2.0,2.0,28800.0,119808.0,4.16,4096.0
elephant,data/sounds/Elephant_26.wav,2.0,2.0,28800.0,116736.0,4.053333333333334,4096.0
elephant,data/sounds/Elephant_27.wav,2.0,2.0,28800.0,143770.0,4.992013888888889,4096.0
elephant,data/sounds/Elephant_28.wav,2.0,1.0,11025.0,26496.0,2.403265306122449,4096.0
elephant,data/sounds/Elephant_29.wav,2.0,2.0,28800.0,158515.0,5.503993055555555,4096.0
elephant,data/sounds/Elephant_3.wav,1.0,1.0,16000.0,44475.0,2.7796875,4096.0
elephant,data/sounds/Elephant_30.wav,2.0,2.0,28800.0,82330.0,2.858680555555555,4096.0
elephant,data/sounds/Elephant_31.wav,2.0,1.0,11025.0,73618.0,6.677369614512472,4096.0
elephant,data/sounds/Elephant_32.wav,2.0,2.0,28800.0,88474.0,3.072013888888889,4096.0
elephant,data/sounds/Elephant_33.wav,2.0,1.0,11025.0,64916.0,5.888072562358277,4096.0
elephant,data/sounds/Elephant_34.wav,1.0,1.0,16000.0,39288.0,2.4555,4096.0
elephant,data/sounds/Elephant_35.wav,1.0,1.0,16000.0,21316.0,1.33225,4096.0
elephant,data/sounds/Elephant_36.wav,2.0,1.0,11025.0,70325.0,6.378684807256236,4096.0
elephant,data/sounds/Elephant_37.wav,1.0,1.0,16000.0,38034.0,2.377125,4096.0
elephant,data/sounds/Elephant_38.wav,1.0,1.0,11025.0,20085.0,1.8217687074829931,4096.0
elephant,data/sounds/Elephant_39.wav,1.0,1.0,11025.0,21825.0,1.979591836734694,4096.0
elephant,data/sounds/Elephant_4.wav,2.0,1.0,11025.0,29952.0,2.716734693877551,4096.0
elephant,data/sounds/Elephant_40.wav,2.0,1.0,11025.0,26496.0,2.403265306122449,4096.0
elephant,data/sounds/Elephant_41.wav,1.0,2.0,44100.0,87300.0,1.979591836734694,4096.0
elephant,data/sounds/Elephant_42.wav,1.0,1.0,11025.0,54392.0,4.933514739229025,4096.0
elephant,data/sounds/Elephant_43.wav,1.0,1.0,11000.0,16999.0,1.5453636363636365,4096.0
elephant,data/sounds/Elephant_44.wav,2.0,1.0,11025.0,40484.0,3.6720181405895698,4096.0
elephant,data/sounds/Elephant_45.wav,1.0,1.0,11025.0,11036.0,1.000997732426304,4096.0
elephant,data/sounds/Elephant_46.wav,1.0,2.0,11025.0,36091.0,3.273560090702948,4096.0
elephant,data/sounds/Elephant_47.wav,1.0,2.0,44100.0,90141.0,2.044013605442177,4096.0
elephant,data/sounds/Elephant_48.wav,1.0,2.0,44100.0,78002.0,1.7687528344671202,4096.0
elephant,data/sounds/Elephant_49.wav,1.0,2.0,44100.0,56835.0,1.2887755102040817,4096.0
elephant,data/sounds/Elephant_5.wav,1.0,1.0,16000.0,50159.0,3.1349375,4096.0
elephant,data/sounds/Elephant_50.wav,1.0,2.0,44100.0,93735.0,2.1255102040816327,4096.0
elephant,data/sounds/Elephant_6.wav,1.0,2.0,44100.0,43120.0,0.9777777777777776,4096.0
elephant,data/sounds/Elephant_7.wav,2.0,1.0,11025.0,34560.0,3.13469387755102,4096.0
elephant,data/sounds/Elephant_8.wav,1.0,1.0,16000.0,20480.0,1.28,4096.0
elephant,data/sounds/Elephant_9.wav,1.0,2.0,10989.0,42857.0,3.8999908999909,4096.0
frog,data/sounds/Frog_1.wav,1.0,1.0,11025.0,4840.0,0.4390022675736961,4096.0
frog,data/sounds/Frog_10.wav,1.0,2.0,44100.0,74759.0,1.6952154195011335,4096.0
frog,data/sounds/Frog_11.wav,1.0,1.0,11127.0,4534.0,0.407477307450346,4096.0
frog,data/sounds/Frog_12.wav,1.0,1.0,22050.0,5859.0,0.2657142857142857,4096.0
frog,data/sounds/Frog_13.wav,1.0,1.0,8000.0,2581.0,0.322625,4096.0
frog,data/sounds/Frog_14.wav,1.0,1.0,11127.0,25837.0,2.3220095263772804,4096.0
frog,data/sounds/Frog_15.wav,1.0,1.0,8000.0,79541.0,9.942625,4096.0
frog,data/sounds/Frog_16.wav,1.0,2.0,22050.0,59968.0,2.7196371882086168,4096.0
frog,data/sounds/Frog_17.wav,2.0,1.0,11025.0,36864.0,3.3436734693877552,4096.0
frog,data/sounds/Frog_18.wav,1.0,2.0,22050.0,86916.0,3.9417687074829937,4096.0
frog,data/sounds/Frog_19.wav,1.0,2.0,44100.0,17248.0,0.3911111111111111,4096.0
frog,data/sounds/Frog_2.wav,1.0,1.0,11025.0,27560.0,2.499773242630386,4096.0
frog,data/sounds/Frog_20.wav,1.0,2.0,32000.0,25221.0,0.78815625,4096.0
frog,data/sounds/Frog_21.wav,1.0,1.0,11000.0,12492.0,1.1356363636363636,4096.0
frog,data/sounds/Frog_22.wav,1.0,1.0,11025.0,3856.0,0.349750566893424,4096.0
frog,data/sounds/Frog_23.wav,1.0,1.0,8000.0,79541.0,9.942625,4096.0
frog,data/sounds/Frog_24.wav,1.0,1.0,11025.0,51396.0,4.661768707482993,4096.0
frog,data/sounds/Frog_25.wav,1.0,2.0,22050.0,8808.0,0.3994557823129251,4096.0
frog,data/sounds/Frog_26.wav,1.0,1.0,11025.0,35237.0,3.19609977324263,4096.0
frog,data/sounds/Frog_27.wav,1.0,1.0,8000.0,32000.0,4.0,4096.0
frog,data/sounds/Frog_28.wav,2.0,2.0,48000.0,162816.0,3.392,4096.0
frog,data/sounds/Frog_29.wav,1.0,1.0,11025.0,94008.0,8.526802721088435,4096.0
frog,data/sounds/Frog_3.wav,1.0,2.0,11025.0,38912.0,3.5294331065759637,4096.0
frog,data/sounds/Frog_30.wav,1.0,1.0,11025.0,71656.0,6.499410430839002,4096.0
frog,data/sounds/Frog_31.wav,1.0,1.0,11025.0,2445.0,0.2217687074829932,4096.0
frog,data/sounds/Frog_32.wav,1.0,1.0,8000.0,35235.0,4.404375,4096.0
frog,data/sounds/Frog_33.wav,1.0,1.0,11025.0,35474.0,3.2175963718820864,4096.0
frog,data/sounds/Frog_34.wav,1.0,1.0,11000.0,12492.0,1.1356363636363636,4096.0
frog,data/sounds/Frog_35.wav,2.0,1.0,11025.0,14195.0,1.2875283446712018,4096.0
frog,data/sounds/Frog_36.wav,2.0,1.0,11025.0,14976.0,1.3583673469387756,4096.0
frog,data/sounds/Frog_37.wav,1.0,1.0,16000.0,18170.0,1.135625,4096.0
frog,data/sounds/Frog_38.wav,2.0,1.0,11025.0,14976.0,1.3583673469387756,4096.0
frog,data/sounds/Frog_39.wav,1.0,1.0,11025.0,12492.0,1.133061224489796,4096.0
frog,data/sounds/Frog_4.wav,2.0,2.0,44100.0,315848.0,7.162086167800454,4096.0
frog,data/sounds/Frog_40.wav,2.0,2.0,48000.0,205824.0,4.288,4096.0
frog,data/sounds/Frog_41.wav,1.0,1.0,11127.0,7880.0,0.7081872921721938,4096.0
frog,data/sounds/Frog_42.wav,2.0,2.0,48000.0,163840.0,3.4133333333333336,4096.0
frog,data/sounds/Frog_43.wav,2.0,2.0,48000.0,244736.0,5.0986666666666665,4096.0
frog,data/sounds/Frog_44.wav,2.0,2.0,48000.0,117760.0,2.453333333333333,4096.0
frog,data/sounds/Frog_45.wav,1.0,1.0,11025.0,68847.0,6.244625850340136,4096.0
frog,data/sounds/Frog_46.wav,2.0,2.0,48000.0,183296.0,3.818666666666666,4096.0
frog,data/sounds/Frog_47.wav,2.0,1.0,11025.0,14976.0,1.3583673469387756,4096.0
frog,data/sounds/Frog_48.wav,1.0,1.0,11025.0,3856.0,0.349750566893424,4096.0
frog,data/sounds/Frog_49.wav,1.0,1.0,11025.0,4840.0,0.4390022675736961,4096.0
frog,data/sounds/Frog_5.wav,1.0,2.0,22050.0,106979.0,4.851655328798186,4096.0
frog,data/sounds/Frog_50.wav,1.0,2.0,44100.0,163109.0,3.6986167800453513,4096.0
frog,data/sounds/Frog_6.wav,1.0,1.0,22050.0,8896.0,0.4034467120181406,4096.0
frog,data/sounds/Frog_7.wav,1.0,1.0,22050.0,9355.0,0.4242630385487528,4096.0
frog,data/sounds/Frog_8.wav,1.0,1.0,22050.0,4891.0,0.2218140589569161,4096.0
frog,data/sounds/Frog_9.wav,2.0,2.0,44100.0,16384.0,0.3715192743764172,4096.0
horse,data/sounds/Horse_1.wav,2.0,1.0,16000.0,25783.0,1.6114375,4096.0
horse,data/sounds/Horse_10.wav,2.0,1.0,11025.0,11054.0,1.0026303854875285,4096.0
horse,data/sounds/Horse_11.wav,2.0,1.0,11025.0,11995.0,1.087981859410431,4096.0
horse,data/sounds/Horse_12.wav,2.0,1.0,16000.0,19349.0,1.2093125,4096.0
horse,data/sounds/Horse_13.wav,2.0,1.0,11025.0,11054.0,1.0026303854875285,4096.0
horse,data/sounds/Horse_14.wav,2.0,1.0,11025.0,11054.0,1.0026303854875285,4096.0
horse,data/sounds/Horse_15.wav,2.0,1.0,11025.0,11054.0,1.0026303854875285,4096.0
horse,data/sounds/Horse_16.wav,1.0,3.0,48000.0,32974.0,0.6869583333333333,4096.0
horse,data/sounds/Horse_17.wav,2.0,1.0,11025.0,11054.0,1.0026303854875285,4096.0
horse,data/sounds/Horse_18.wav,2.0,1.0,11025.0,11054.0,1.0026303854875285,4096.0
horse,data/sounds/Horse_19.wav,2.0,1.0,11025.0,21874.0,1.9840362811791383,4096.0
horse,data/sounds/Horse_2.wav,2.0,1.0,11025.0,20698.0,1.8773696145124716,4096.0
horse,data/sounds/Horse_20.wav,2.0,1.0,11025.0,30576.0,2.7733333333333334,4096.0
horse,data/sounds/Horse_21.wav,2.0,1.0,16000.0,47233.0,2.9520625,4096.0
horse,data/sounds/Horse_22.wav,2.0,1.0,11025.0,28459.0,2.581315192743764,4096.0
horse,data/sounds/Horse_23.wav,2.0,1.0,16000.0,32768.0,2.048,4096.0
horse,data/sounds/Horse_24.wav,2.0,1.0,11025.0,19522.0,1.770702947845805,4096.0
horse,data/sounds/Horse_25.wav,2.0,1.0,11025.0,29165.0,2.6453514739229025,4096.0
horse,data/sounds/Horse_26.wav,2.0,1.0,16000.0,24242.0,1.515125,4096.0
horse,data/sounds/Horse_27.wav,2.0,1.0,16000.0,23637.0,1.4773125,4096.0
horse,data/sounds/Horse_28.wav,2.0,1.0,11025.0,42336.0,3.84,4096.0
horse,data/sounds/Horse_29.wav,2.0,1.0,16000.0,22187.0,1.3866875,4096.0
horse,data/sounds/Horse_3.wav,2.0,1.0,11025.0,20227.0,1.8346485260770975,4096.0
horse,data/sounds/Horse_30.wav,2.0,1.0,16000.0,40277.0,2.5173125,4096.0
horse,data/sounds/Horse_31.wav,2.0,1.0,16000.0,39696.0,2.481,4096.0
horse,data/sounds/Horse_32.wav,2.0,1.0,16000.0,47904.0,2.994,4096.0
horse,data/sounds/Horse_33.wav,2.0,2.0,48000.0,49152.0,1.024,4096.0
horse,data/sounds/Horse_34.wav,2.0,2.0,44100.0,34817.0,0.789501133786848,4096.0
horse,data/sounds/Horse_35.wav,2.0,1.0,16000.0,28416.0,1.776,4096.0
horse,data/sounds/Horse_36.wav,2.0,1.0,11025.0,39278.0,3.5626303854875285,4096.0
horse,data/sounds/Horse_37.wav,1.0,1.0,16000.0,49415.0,3.0884375,4096.0
horse,data/sounds/Horse_38.wav,1.0,1.0,16000.0,26294.0,1.643375,4096.0
horse,data/sounds/Horse_39.wav,1.0,1.0,16000.0,29299.0,1.8311875,4096.0
horse,data/sounds/Horse_4.wav,1.0,1.0,16000.0,25164.0,1.57275,4096.0
horse,data/sounds/Horse_40.wav,2.0,2.0,44100.0,14302.0,0.3243083900226757,4096.0
horse,data/sounds/Horse_41.wav,1.0,3.0,48000.0,53054.0,1.1052916666666666,4096.0
horse,data/sounds/Horse_42.wav,2.0,2.0,44100.0,39821.0,0.90297052154195,4096.0
horse,data/sounds/Horse_43.wav,2.0,1.0,16000.0,47648.0,2.978,4096.0
horse,data/sounds/Horse_44.wav,2.0,1.0,16000.0,27930.0,1.745625,4096.0
horse,data/sounds/Horse_45.wav,2.0,2.0,48000.0,183296.0,3.818666666666666,4096.0
horse,data/sounds/Horse_46.wav,2.0,1.0,16000.0,35132.0,2.19575,4096.0
horse,data/sounds/Horse_47.wav,2.0,1.0,11025.0,41631.0,3.7760544217687073,4096.0
horse,data/sounds/Horse_48.wav,2.0,1.0,11025.0,25167.0,2.282721088435374,4096.0
horse,data/sounds/Horse_49.wav,2.0,1.0,11025.0,19051.0,1.7279818594104308,4096.0
horse,data/sounds/Horse_5.wav,2.0,1.0,11025.0,16934.0,1.5359637188208617,4096.0
horse,data/sounds/Horse_50.wav,2.0,1.0,11025.0,24226.0,2.1973696145124717,4096.0
horse,data/sounds/Horse_6.wav,2.0,1.0,11025.0,19522.0,1.770702947845805,4096.0
horse,data/sounds/Horse_7.wav,2.0,1.0,11025.0,11290.0,1.0240362811791384,4096.0
horse,data/sounds/Horse_8.wav,2.0,2.0,44100.0,22028.0,0.4995011337868481,4096.0
horse,data/sounds/Horse_9.wav,2.0,1.0,11025.0,12701.0,1.152018140589569,4096.0
monkey,data/sounds/Monkey_1.wav,2.0,2.0,48000.0,207872.0,4.330666666666667,4096.0
monkey,data/sounds/Monkey_10.wav,1.0,1.0,11025.0,85996.0,7.800090702947846,4096.0
monkey,data/sounds/Monkey_11.wav,1.0,1.0,8000.0,1572.0,0.1965,4096.0
monkey,data/sounds/Monkey_12.wav,1.0,1.0,11025.0,54730.0,4.964172335600907,4096.0
monkey,data/sounds/Monkey_13.wav,1.0,2.0,22050.0,19739.0,0.8951927437641723,4096.0
monkey,data/sounds/Monkey_14.wav,1.0,1.0,22050.0,187126.0,8.486439909297053,4096.0
monkey,data/sounds/Monkey_15.wav,2.0,1.0,11025.0,13824.0,1.253877551020408,4096.0
monkey,data/sounds/Monkey_16.wav,1.0,2.0,11025.0,98218.0,8.908662131519275,4096.0
monkey,data/sounds/Monkey_17.wav,1.0,1.0,22255.0,25091.0,1.1274320377443272,4096.0
monkey,data/sounds/Monkey_18.wav,2.0,1.0,11025.0,29952.0,2.716734693877551,4096.0
monkey,data/sounds/Monkey_19.wav,1.0,2.0,44100.0,317366.0,7.1965079365079365,4096.0
monkey,data/sounds/Monkey_2.wav,1.0,1.0,22050.0,187126.0,8.486439909297053,4096.0
